AFP|tr|H7FN97|H7FN97_FLAFP	AFP|tr|H7FN97|H7FN97_FLAFP
AFP|tr|H7FSS7|H7FSS7_FLAFP	AFP|tr|H7FSS7|H7FSS7_FLAFP
AFP|tr|H7FWN7|H7FWN7_FLAFP	AFP|tr|H7FWN7|H7FWN7_FLAFP
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF35|A0A7U0TF35_9HEXA
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF33|A0A7U0TF33_9HEXA
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF31|A0A7U0TF31_9HEXA
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF42|A0A7U0TF42_9HEXA
AFP|tr|A0A9P6L069|A0A9P6L069_9MICR	AFP|tr|A0A9P6L069|A0A9P6L069_9MICR
AFP|tr|H7FVG1|H7FVG1_FLAFP	AFP|tr|H7FVG1|H7FVG1_FLAFP
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A5C2MBR9|A0A5C2MBR9_9CYAN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A951JEX2|A0A951JEX2_UNCPS
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A661SQS5|A0A661SQS5_UNCDE
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A924SGJ2|A0A924SGJ2_9ACTN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A933Y367|A0A933Y367_9BACT
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A496TGD1|A0A496TGD1_UNCZH
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A7U3NMD6|A0A7U3NMD6_9CYAN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A6L9YBP9|A0A6L9YBP9_9CYAN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A6P0KK98|A0A6P0KK98_9CYAN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A519TJM6|A0A519TJM6_9BACT
AFP|tr|A0AAE1TVU6|A0AAE1TVU6_9EUCA	AFP|tr|A0AAE1TVU6|A0AAE1TVU6_9EUCA
AFP|tr|U6KA10|U6KA10_9EIME	AFP|tr|U6KA10|U6KA10_9EIME
AFP|tr|H7FW08|H7FW08_FLAFP	AFP|tr|H7FW08|H7FW08_FLAFP
AFP|tr|A0AA38RCD0|A0AA38RCD0_9PEZI	AFP|tr|A0AA38RCD0|A0AA38RCD0_9PEZI
AFP|tr|H7FUC3|H7FUC3_FLAFP	AFP|tr|H7FUC3|H7FUC3_FLAFP
AFP|tr|A0A7X6FT24|A0A7X6FT24_9HYPH	AFP|tr|A0A7X6FT24|A0A7X6FT24_9HYPH
AFP|tr|H7FSU4|H7FSU4_FLAFP	AFP|tr|H7FSU4|H7FSU4_FLAFP
AFP|tr|H7FME6|H7FME6_FLAFP	AFP|tr|H7FME6|H7FME6_FLAFP
AFP|tr|A0A955NTV8|A0A955NTV8_UNCOM	AFP|tr|A0A955NTV8|A0A955NTV8_UNCOM
AFP|tr|H7FNX5|H7FNX5_FLAFP	AFP|tr|H7FNX5|H7FNX5_FLAFP
AFP|tr|H7FNX5|H7FNX5_FLAFP	AFP|tr|H7FWC3|H7FWC3_FLAFP
AFP|tr|U6K472|U6K472_9EIME	AFP|tr|U6K472|U6K472_9EIME
AFP|tr|H7FS15|H7FS15_FLAFP	AFP|tr|H7FS15|H7FS15_FLAFP
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|F1YKR8|F1YKR8_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A399Y5J9|A0A399Y5J9_UNCAI
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A2S0KDN7|A0A2S0KDN7_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|L7L8K1|L7L8K1_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A7I9UUW4|A0A7I9UUW4_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|H5U647|H5U647_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A7H0SMV5|A0A7H0SMV5_9CORY
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A7I7KWN0|A0A7I7KWN0_9MYCO
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|W9AMU7|W9AMU7_MYCCO
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A5N0IQW2|A0A5N0IQW2_9MYCO
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A0U1CV60|A0A0U1CV60_9MYCO
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A829QQM8|A0A829QQM8_9MYCO
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A4R8R6F4|A0A4R8R6F4_9MYCO
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A7D6E9R7|A0A7D6E9R7_9MYCO
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A653ELK5|A0A653ELK5_9MYCO
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A1H6JXT1|A0A1H6JXT1_MYCRU
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A419HFE2|A0A419HFE2_9PSEU
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A918DX13|A0A918DX13_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A318RNV9|A0A318RNV9_WILLI
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A3S4VX67|A0A3S4VX67_MYCAU
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A0Q6JVB3|A0A0Q6JVB3_9NOCA
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A917G172|A0A917G172_9NOCA
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A1I0U515|A0A1I0U515_9NOCA
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|M3UKK1|M3UKK1_GORML
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A7K0DVG4|A0A7K0DVG4_9NOCA
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A7C6MJE6|A0A7C6MJE6_9ACTO
AFP|tr|A0AAE1CR02|A0AAE1CR02_9GAST	AFP|tr|A0AAE1CR02|A0AAE1CR02_9GAST
AFP|tr|H7FSX1|H7FSX1_FLAFP	AFP|tr|H7FSX1|H7FSX1_FLAFP
AFP|tr|H7FQC8|H7FQC8_FLAFP	AFP|tr|H7FQC8|H7FQC8_FLAFP
AFP|tr|H7FUU4|H7FUU4_FLAFP	AFP|tr|H7FUU4|H7FUU4_FLAFP
AFP|tr|A0A3C0FTC6|A0A3C0FTC6_9PROT	AFP|tr|A0A3C0FTC6|A0A3C0FTC6_9PROT
AFP|tr|Q9DFU2|Q9DFU2_GYMAC	AFP|tr|Q9DFU2|Q9DFU2_GYMAC
AFP|tr|Q9DFU2|Q9DFU2_GYMAC	AFP|tr|Q9DFU5|Q9DFU5_9TELE
AFP|tr|U6G2E0|U6G2E0_9EIME	AFP|tr|U6G2E0|U6G2E0_9EIME
AFP|tr|U6HBX3|U6HBX3_9EIME	AFP|tr|U6HBX3|U6HBX3_9EIME
AFP|tr|H7FTN3|H7FTN3_FLAFP	AFP|tr|H7FTN3|H7FTN3_FLAFP
AFP|tr|H7FQ88|H7FQ88_FLAFP	AFP|tr|H7FQ88|H7FQ88_FLAFP
AFP|tr|H7FV85|H7FV85_FLAFP	AFP|tr|H7FV85|H7FV85_FLAFP
AFP|tr|A0AAD9C0R6|A0AAD9C0R6_DISEL	AFP|tr|A0AAD9C0R6|A0AAD9C0R6_DISEL
AFP|tr|U6JZ21|U6JZ21_9EIME	AFP|tr|U6JZ21|U6JZ21_9EIME
AFP|tr|U6GJV7|U6GJV7_9EIME	AFP|tr|U6GJV7|U6GJV7_9EIME
AFP|tr|U6GZS4|U6GZS4_9EIME	AFP|tr|U6GZS4|U6GZS4_9EIME
AFP|tr|A0A2U3KFG9|A0A2U3KFG9_9BACT	AFP|tr|A0A2U3KFG9|A0A2U3KFG9_9BACT
AFP|tr|A0A2U3KFG9|A0A2U3KFG9_9BACT	AFP|tr|E6QKI6|E6QKI6_9ZZZZ
AFP|tr|A0A2U3KFG9|A0A2U3KFG9_9BACT	AFP|tr|A0A0T5ZYX7|A0A0T5ZYX7_9BACT
AFP|tr|A0A2U3KFG9|A0A2U3KFG9_9BACT	AFP|tr|U2E345|U2E345_9GAMM
AFP|tr|A0A2U3KFG9|A0A2U3KFG9_9BACT	AFP|tr|A0A2N9LUK4|A0A2N9LUK4_9BACT
AFP|tr|A0A2U3KFG9|A0A2U3KFG9_9BACT	AFP|tr|A0A136JM44|A0A136JM44_9BACT
AFP|tr|A0A2U3KFG9|A0A2U3KFG9_9BACT	AFP|tr|A0A4Q0T562|A0A4Q0T562_9BACT
AFP|tr|A0A815NQX7|A0A815NQX7_9BILA	AFP|tr|A0A815NQX7|A0A815NQX7_9BILA
AFP|tr|A0A815NQX7|A0A815NQX7_9BILA	AFP|tr|A0A819SDS8|A0A819SDS8_9BILA
AFP|tr|U6LIZ8|U6LIZ8_9EIME	AFP|tr|U6LIZ8|U6LIZ8_9EIME
AFP|tr|U6KAF9|U6KAF9_9EIME	AFP|tr|U6KAF9|U6KAF9_9EIME
AFP|tr|H7FTQ4|H7FTQ4_FLAFP	AFP|tr|H7FTQ4|H7FTQ4_FLAFP
AFP|tr|U6MWU9|U6MWU9_9EIME	AFP|tr|U6MWU9|U6MWU9_9EIME
AFP|tr|H7FML9|H7FML9_FLAFP	AFP|tr|H7FML9|H7FML9_FLAFP
AFP|tr|A0A4U5NMS7|A0A4U5NMS7_POPAL	AFP|tr|A0A4U5NMS7|A0A4U5NMS7_POPAL
AFP|tr|A0AAJ1YZU2|A0AAJ1YZU2_9BACI	AFP|tr|A0AAJ1YZU2|A0AAJ1YZU2_9BACI
AFP|tr|H7FWL4|H7FWL4_FLAFP	AFP|tr|H7FWL4|H7FWL4_FLAFP
AFP|tr|A0A089K1I9|A0A089K1I9_9BACL	AFP|tr|A0A089K1I9|A0A089K1I9_9BACL
AFP|tr|A0A534ZKE8|A0A534ZKE8_UNCCH	AFP|tr|A0A534ZKE8|A0A534ZKE8_UNCCH
AFP|tr|H7FRG9|H7FRG9_FLAFP	AFP|tr|H7FRG9|H7FRG9_FLAFP
AFP|tr|A0A1B7MI73|A0A1B7MI73_9AGAM	AFP|tr|A0A1B7MI73|A0A1B7MI73_9AGAM
AFP|tr|A0A2C5YX59|A0A2C5YX59_9HYPO	AFP|tr|A0A2C5YX59|A0A2C5YX59_9HYPO
AFP|tr|A0A9P6CAH0|A0A9P6CAH0_9AGAR	AFP|tr|A0A9P6CAH0|A0A9P6CAH0_9AGAR
AFP|tr|A0A536NMP1|A0A536NMP1_UNCCH	AFP|tr|A0A536NMP1|A0A536NMP1_UNCCH
AFP|tr|H7FQ67|H7FQ67_FLAFP	AFP|tr|H7FQ67|H7FQ67_FLAFP
AFP|tr|H7FQY6|H7FQY6_FLAFP	AFP|tr|H7FQY6|H7FQY6_FLAFP
AFP|tr|A0A176Z490|A0A176Z490_9BRAD	AFP|tr|A0A176Z490|A0A176Z490_9BRAD
AFP|tr|H7FMA2|H7FMA2_FLAFP	AFP|tr|H7FMA2|H7FMA2_FLAFP
AFP|tr|A0A1I6JMW0|A0A1I6JMW0_9FIRM	AFP|tr|A0A1I6JMW0|A0A1I6JMW0_9FIRM
AFP|tr|H7FVX8|H7FVX8_FLAFP	AFP|tr|H7FVX8|H7FVX8_FLAFP
AFP|tr|U6MCK8|U6MCK8_EIMMA	AFP|tr|U6MCK8|U6MCK8_EIMMA
AFP|tr|A0A8J6R7U4|A0A8J6R7U4_9CYAN	AFP|tr|A0A8J6R7U4|A0A8J6R7U4_9CYAN
AFP|tr|H7FQY3|H7FQY3_FLAFP	AFP|tr|H7FQY3|H7FQY3_FLAFP
AFP|tr|H7FSS3|H7FSS3_FLAFP	AFP|tr|H7FSS3|H7FSS3_FLAFP
AFP|tr|H7FRT9|H7FRT9_FLAFP	AFP|tr|H7FRT9|H7FRT9_FLAFP
AFP|tr|H7FU01|H7FU01_FLAFP	AFP|tr|H7FU01|H7FU01_FLAFP
AFP|tr|H7FPY6|H7FPY6_FLAFP	AFP|tr|H7FPY6|H7FPY6_FLAFP
AFP|tr|U6LNL0|U6LNL0_9EIME	AFP|tr|U6LNL0|U6LNL0_9EIME
AFP|tr|H7FM30|H7FM30_FLAFP	AFP|tr|H7FM30|H7FM30_FLAFP
AFP|tr|H7FU18|H7FU18_FLAFP	AFP|tr|H7FU18|H7FU18_FLAFP
AFP|tr|A0A0P7ES49|A0A0P7ES49_9GAMM	AFP|tr|A0A0P7ES49|A0A0P7ES49_9GAMM
AFP|tr|H7FMX5|H7FMX5_FLAFP	AFP|tr|H7FMX5|H7FMX5_FLAFP
AFP|tr|A0A383VH84|A0A383VH84_TETOB	AFP|tr|A0A383VH84|A0A383VH84_TETOB
AFP|tr|A0A535W2X7|A0A535W2X7_UNCCH	AFP|tr|A0A535W2X7|A0A535W2X7_UNCCH
AFP|tr|A0A915JWN4|A0A915JWN4_ROMCU	AFP|tr|A0A915JWN4|A0A915JWN4_ROMCU
AFP|tr|A0AAV2H702|A0AAV2H702_LYMST	AFP|tr|A0AAV2H702|A0AAV2H702_LYMST
AFP|tr|A0A9W7XDS3|A0A9W7XDS3_9FUNG	AFP|tr|A0A9W7XDS3|A0A9W7XDS3_9FUNG
AFP|tr|H7FNQ2|H7FNQ2_FLAFP	AFP|tr|H7FNQ2|H7FNQ2_FLAFP
AFP|tr|A0A6P6S1M4|A0A6P6S1M4_9EIME	AFP|tr|A0A6P6S1M4|A0A6P6S1M4_9EIME
AFP|tr|H7FP73|H7FP73_FLAFP	AFP|tr|H7FP73|H7FP73_FLAFP
AFP|tr|A0A1L3SU08|A0A1L3SU08_9HYPH	AFP|tr|A0A1L3SU08|A0A1L3SU08_9HYPH
AFP|tr|A0A956UUG1|A0A956UUG1_9CHLR	AFP|tr|A0A956UUG1|A0A956UUG1_9CHLR
AFP|tr|U6JZV6|U6JZV6_9EIME	AFP|tr|U6JZV6|U6JZV6_9EIME
AFP|tr|H7FU06|H7FU06_FLAFP	AFP|tr|H7FU06|H7FU06_FLAFP
AFP|tr|A0A9P0X7N4|A0A9P0X7N4_PIEBR	AFP|tr|A0A9P0X7N4|A0A9P0X7N4_PIEBR
AFP|tr|H7FUX6|H7FUX6_FLAFP	AFP|tr|H7FUX6|H7FUX6_FLAFP
AFP|tr|A0A521HC74|A0A521HC74_9GAMM	AFP|tr|A0A521HC74|A0A521HC74_9GAMM
AFP|tr|H7FWI3|H7FWI3_FLAFP	AFP|tr|H7FWI3|H7FWI3_FLAFP
AFP|tr|H7FWI3|H7FWI3_FLAFP	AFP|tr|H7FWI1|H7FWI1_FLAFP
AFP|tr|A0A819J6I1|A0A819J6I1_9BILA	AFP|tr|A0A819J6I1|A0A819J6I1_9BILA
AFP|tr|H7FPV6|H7FPV6_FLAFP	AFP|tr|H7FPV6|H7FPV6_FLAFP
AFP|tr|H7FVR4|H7FVR4_FLAFP	AFP|tr|H7FVR4|H7FVR4_FLAFP
AFP|tr|A0A831P195|A0A831P195_UNCZI	AFP|tr|A0A831P195|A0A831P195_UNCZI
AFP|tr|A0A8S2WLZ1|A0A8S2WLZ1_9BILA	AFP|tr|A0A8S2WLZ1|A0A8S2WLZ1_9BILA
AFP|tr|U6JXC9|U6JXC9_9EIME	AFP|tr|U6JXC9|U6JXC9_9EIME
AFP|tr|A0A383VWA8|A0A383VWA8_TETOB	AFP|tr|A0A383VWA8|A0A383VWA8_TETOB
AFP|tr|H7FVH3|H7FVH3_FLAFP	AFP|tr|H7FVH3|H7FVH3_FLAFP
AFP|tr|H7FNR7|H7FNR7_FLAFP	AFP|tr|H7FNR7|H7FNR7_FLAFP
AFP|tr|A0A5C6MU80|A0A5C6MU80_9TELE	AFP|tr|A0A5C6MU80|A0A5C6MU80_9TELE
AFP|tr|A0A818SFY5|A0A818SFY5_9BILA	AFP|tr|A0A818SFY5|A0A818SFY5_9BILA
AFP|tr|A0A818SFY5|A0A818SFY5_9BILA	AFP|tr|A0A822F8Q9|A0A822F8Q9_9BILA
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A2P7SDP9|A0A2P7SDP9_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|Q11GL0|Q11GL0_CHESB
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A371X3A3|A0A371X3A3_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A7G6SGV3|A0A7G6SGV3_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A2S9JWZ3|A0A2S9JWZ3_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A839EVL7|A0A839EVL7_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A839FHT8|A0A839FHT8_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A844QH30|A0A844QH30_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A2P8N893|A0A2P8N893_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A1I3KHW7|A0A1I3KHW7_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A936BDQ0|A0A936BDQ0_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A5D4GSB3|A0A5D4GSB3_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A231UXB1|A0A231UXB1_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A4U6C9R3|A0A4U6C9R3_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A3L7JCV2|A0A3L7JCV2_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A953CJL9|A0A953CJL9_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A371XJ29|A0A371XJ29_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A2N9VZM6|A0A2N9VZM6_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A2P7BD72|A0A2P7BD72_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A961SEP4|A0A961SEP4_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A0M3BCF3|A0A0M3BCF3_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A4U6BGM1|A0A4U6BGM1_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A366DXM6|A0A366DXM6_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A7W8EQJ4|A0A7W8EQJ4_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A916SEE8|A0A916SEE8_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A839PAS5|A0A839PAS5_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A135HUA9|A0A135HUA9_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A368K821|A0A368K821_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A368YSR9|A0A368YSR9_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A839U7Y9|A0A839U7Y9_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A2P7APE0|A0A2P7APE0_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A318SX43|A0A318SX43_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A1H0MZU2|A0A1H0MZU2_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A849VP44|A0A849VP44_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A7W9AXW4|A0A7W9AXW4_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A1J6HD81|A0A1J6HD81_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A2S7IUM1|A0A2S7IUM1_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A9X3ZG67|A0A9X3ZG67_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0AAJ4TFA6|A0AAJ4TFA6_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0AAW7B5K0|A0AAW7B5K0_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A0E1X3J2|A0A0E1X3J2_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A7U8KAM7|A0A7U8KAM7_BRUNE
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A1M4LC13|A0A1M4LC13_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A949UV61|A0A949UV61_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A248UJR9|A0A248UJR9_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A256FD66|A0A256FD66_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A1A9FTP5|A0A1A9FTP5_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A502BS01|A0A502BS01_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A9X9BEZ2|A0A9X9BEZ2_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A5N7NLE0|A0A5N7NLE0_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0A6L3YP19|A0A6L3YP19_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0AB34YD68|A0AB34YD68_9HYPH
AFP|tr|A0A916W5T8|A0A916W5T8_9HYPH	AFP|tr|A0AB35KKQ1|A0AB35KKQ1_BRUAN
