AFP|tr|H7FWN7|H7FWN7_FLAFP	AFP|tr|H7FWN7|H7FWN7_FLAFP
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF35|A0A7U0TF35_9HEXA
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF33|A0A7U0TF33_9HEXA
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF31|A0A7U0TF31_9HEXA
AFP|tr|A0A7U0TF39|A0A7U0TF39_9HEXA	AFP|tr|A0A7U0TF42|A0A7U0TF42_9HEXA
AFP|tr|A0A9P6L069|A0A9P6L069_9MICR	AFP|tr|A0A9P6L069|A0A9P6L069_9MICR
AFP|tr|H7FVG1|H7FVG1_FLAFP	AFP|tr|H7FVG1|H7FVG1_FLAFP
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A5C2MBR9|A0A5C2MBR9_9CYAN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A951JEX2|A0A951JEX2_UNCPS
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A661SQS5|A0A661SQS5_UNCDE
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A924SGJ2|A0A924SGJ2_9ACTN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A933Y367|A0A933Y367_9BACT
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A496TGD1|A0A496TGD1_UNCZH
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A7U3NMD6|A0A7U3NMD6_9CYAN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A6L9YBP9|A0A6L9YBP9_9CYAN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A6P0KK98|A0A6P0KK98_9CYAN
AFP|tr|A0A4P5RQ30|A0A4P5RQ30_UNCAC	AFP|tr|A0A519TJM6|A0A519TJM6_9BACT
AFP|tr|A0AAE1TVU6|A0AAE1TVU6_9EUCA	AFP|tr|A0AAE1TVU6|A0AAE1TVU6_9EUCA
AFP|tr|U6KA10|U6KA10_9EIME	AFP|tr|U6KA10|U6KA10_9EIME
AFP|tr|H7FW08|H7FW08_FLAFP	AFP|tr|H7FW08|H7FW08_FLAFP
AFP|tr|A0AA38RCD0|A0AA38RCD0_9PEZI	AFP|tr|A0AA38RCD0|A0AA38RCD0_9PEZI
AFP|tr|H7FUC3|H7FUC3_FLAFP	AFP|tr|H7FUC3|H7FUC3_FLAFP
AFP|tr|A0A7X6FT24|A0A7X6FT24_9HYPH	AFP|tr|A0A7X6FT24|A0A7X6FT24_9HYPH
AFP|tr|H7FSU4|H7FSU4_FLAFP	AFP|tr|H7FSU4|H7FSU4_FLAFP
AFP|tr|H7FME6|H7FME6_FLAFP	AFP|tr|H7FME6|H7FME6_FLAFP
AFP|tr|A0A955NTV8|A0A955NTV8_UNCOM	AFP|tr|A0A955NTV8|A0A955NTV8_UNCOM
AFP|tr|H7FNX5|H7FNX5_FLAFP	AFP|tr|H7FNX5|H7FNX5_FLAFP
AFP|tr|H7FNX5|H7FNX5_FLAFP	AFP|tr|H7FWC3|H7FWC3_FLAFP
AFP|tr|U6K472|U6K472_9EIME	AFP|tr|U6K472|U6K472_9EIME
AFP|tr|H7FS15|H7FS15_FLAFP	AFP|tr|H7FS15|H7FS15_FLAFP
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|F1YKR8|F1YKR8_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|M3UKK1|M3UKK1_GORML
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A399Y5J9|A0A399Y5J9_UNCAI
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A2S0KDN7|A0A2S0KDN7_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|L7L8K1|L7L8K1_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|H5U647|H5U647_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A7I9UUW4|A0A7I9UUW4_9ACTN
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A318RNV9|A0A318RNV9_WILLI
AFP|tr|F1YKR8|F1YKR8_9ACTN	AFP|tr|A0A7C6MJE6|A0A7C6MJE6_9ACTO
AFP|tr|A0AAE1CR02|A0AAE1CR02_9GAST	AFP|tr|A0AAE1CR02|A0AAE1CR02_9GAST
AFP|tr|H7FSX1|H7FSX1_FLAFP	AFP|tr|H7FSX1|H7FSX1_FLAFP
AFP|tr|A0A3Q2VR10|A0A3Q2VR10_HAPBU	AFP|tr|A0A3Q2VR10|A0A3Q2VR10_HAPBU
AFP|tr|A0A3Q2VR10|A0A3Q2VR10_HAPBU	AFP|tr|A0A3B4F203|A0A3B4F203_9CICH
AFP|tr|A0A3Q2VR10|A0A3Q2VR10_HAPBU	AFP|tr|A0A3Q2W367|A0A3Q2W367_HAPBU
AFP|tr|H7FMW2|H7FMW2_FLAFP	AFP|tr|H7FMW2|H7FMW2_FLAFP
AFP|tr|U6MG20|U6MG20_9EIME	AFP|tr|U6MG20|U6MG20_9EIME
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|G2FB55|G2FB55_9GAMM
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A0G0W5L0|A0A0G0W5L0_9BACT
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A7V5C985|A0A7V5C985_UNCDU
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|U1FLV4|U1FLV4_TRESO
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A945MSX8|A0A945MSX8_UNCGE
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|Q7P733|Q7P733_FUSVC
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A2A5M3B1|A0A2A5M3B1_9BACT
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A945W5Z3|A0A945W5Z3_9BACT
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A520SKR1|A0A520SKR1_9BACT
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A554IN50|A0A554IN50_9BACT
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A3M1PYD2|A0A3M1PYD2_9PROT
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A2D6JYB5|A0A2D6JYB5_9PROT
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A7X7H299|A0A7X7H299_9LACO
AFP|tr|A0A382AHH0|A0A382AHH0_9ZZZZ	AFP|tr|A0A849FWH5|A0A849FWH5_9FLAO
AFP|tr|A0A7S3C609|A0A7S3C609_9CHLO	AFP|tr|A0A7S3C609|A0A7S3C609_9CHLO
AFP|tr|A0AAW1XT47|A0AAW1XT47_RUBAR	AFP|tr|A0AAW1XT47|A0AAW1XT47_RUBAR
AFP|tr|U6G5R5|U6G5R5_9EIME	AFP|tr|U6G5R5|U6G5R5_9EIME
AFP|tr|H7FM53|H7FM53_FLAFP	AFP|tr|H7FM53|H7FM53_FLAFP
AFP|tr|H7FU86|H7FU86_FLAFP	AFP|tr|H7FU86|H7FU86_FLAFP
AFP|tr|H7FU86|H7FU86_FLAFP	AFP|tr|H7FTV8|H7FTV8_FLAFP
AFP|tr|A0A9P8CGK2|A0A9P8CGK2_9HELO	AFP|tr|A0A9P8CGK2|A0A9P8CGK2_9HELO
AFP|tr|A0A1A9WBK3|A0A1A9WBK3_9MUSC	AFP|tr|A0A1A9WBK3|A0A1A9WBK3_9MUSC
AFP|tr|A0AA35TP13|A0AA35TP13_GEOBA	AFP|tr|A0AA35TP13|A0AA35TP13_GEOBA
AFP|tr|H7FT50|H7FT50_FLAFP	AFP|tr|H7FT50|H7FT50_FLAFP
AFP|tr|U6G5W0|U6G5W0_9EIME	AFP|tr|U6G5W0|U6G5W0_9EIME
AFP|tr|A0A949FYS6|A0A949FYS6_9PROT	AFP|tr|A0A949FYS6|A0A949FYS6_9PROT
AFP|tr|A0A9P3MYS3|A0A9P3MYS3_9VIRI	AFP|tr|A0A9P3MYS3|A0A9P3MYS3_9VIRI
AFP|tr|A0AAN8JCU6|A0AAN8JCU6_PATCE	AFP|tr|A0AAN8JCU6|A0AAN8JCU6_PATCE
AFP|tr|H7FR40|H7FR40_FLAFP	AFP|tr|H7FR40|H7FR40_FLAFP
AFP|tr|A0AAQ4FGV9|A0AAQ4FGV9_AMBAM	AFP|tr|A0AAQ4FGV9|A0AAQ4FGV9_AMBAM
AFP|tr|A0A484BCG3|A0A484BCG3_DRONA	AFP|tr|A0A484BCG3|A0A484BCG3_DRONA
AFP|tr|U4UVD9|U4UVD9_9RHOB	AFP|tr|U4UVD9|U4UVD9_9RHOB
AFP|tr|A0A0D2J5Y5|A0A0D2J5Y5_9BACT	AFP|tr|A0A0D2J5Y5|A0A0D2J5Y5_9BACT
AFP|tr|A0AA40CSS8|A0AA40CSS8_9PEZI	AFP|tr|A0AA40CSS8|A0AA40CSS8_9PEZI
AFP|tr|A0A351I503|A0A351I503_UNCEL	AFP|tr|A0A351I503|A0A351I503_UNCEL
AFP|tr|A0A351I503|A0A351I503_UNCEL	AFP|tr|A0A971A0X7|A0A971A0X7_UNCPL
AFP|tr|A0A351I503|A0A351I503_UNCEL	AFP|tr|A0A658NFM9|A0A658NFM9_9ENTR
AFP|tr|A0A351I503|A0A351I503_UNCEL	AFP|tr|A0A5C8BDA6|A0A5C8BDA6_9BURK
AFP|tr|A0A351I503|A0A351I503_UNCEL	AFP|tr|A0A3B8I4S9|A0A3B8I4S9_9BACT
AFP|tr|A0A7Y2CK84|A0A7Y2CK84_UNCGE	AFP|tr|A0A7Y2CK84|A0A7Y2CK84_UNCGE
AFP|tr|A0A7S1IXF3|A0A7S1IXF3_9EUGL	AFP|tr|A0A7S1IXF3|A0A7S1IXF3_9EUGL
AFP|tr|A0AAD8KNN4|A0AAD8KNN4_TARER	AFP|tr|A0AAD8KNN4|A0AAD8KNN4_TARER
AFP|tr|A0A267GGB0|A0A267GGB0_9PLAT	AFP|tr|A0A267GGB0|A0A267GGB0_9PLAT
AFP|tr|A0A821P7I2|A0A821P7I2_9BILA	AFP|tr|A0A821P7I2|A0A821P7I2_9BILA
AFP|tr|A0A9D3YYX2|A0A9D3YYX2_DREPO	AFP|tr|A0A9D3YYX2|A0A9D3YYX2_DREPO
AFP|tr|A0A958GKY4|A0A958GKY4_UNCBD	AFP|tr|A0A958GKY4|A0A958GKY4_UNCBD
AFP|tr|A0A7S3BRM2|A0A7S3BRM2_9VIRI	AFP|tr|A0A7S3BRM2|A0A7S3BRM2_9VIRI
AFP|tr|A0A383V7D5|A0A383V7D5_TETOB	AFP|tr|A0A383V7D5|A0A383V7D5_TETOB
AFP|tr|H7FT51|H7FT51_FLAFP	AFP|tr|H7FT51|H7FT51_FLAFP
AFP|tr|H7FT51|H7FT51_FLAFP	AFP|tr|H7FPW5|H7FPW5_FLAFP
AFP|tr|H7FT51|H7FT51_FLAFP	AFP|tr|H7FUF5|H7FUF5_FLAFP
AFP|tr|H7FT51|H7FT51_FLAFP	NONAFP|sp|O31497|YEZC_BACSU
AFP|tr|H7FT51|H7FT51_FLAFP	NONAFP|sp|Q44333|PUTR_RHIRD
AFP|tr|H7FT51|H7FT51_FLAFP	AFP|tr|H7FPS4|H7FPS4_FLAFP
AFP|tr|U6G799|U6G799_9EIME	AFP|tr|U6G799|U6G799_9EIME
AFP|tr|L8M1S8|L8M1S8_9CYAN	AFP|tr|L8M1S8|L8M1S8_9CYAN
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|B0KAW5|B0KAW5_THEP3
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|B0K4T8|B0K4T8_THEPX
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|U5CWS7|U5CWS7_CALSX
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A1M4XRF2|A0A1M4XRF2_9THEO
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|B0K827|B0K827_THEP3
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|B7R6P5|B7R6P5_9THEO
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A1M5AK20|A0A1M5AK20_9THEO
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|G2MRM1|G2MRM1_9THEO
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A7Y2L8L2|A0A7Y2L8L2_9THEO
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|B7R6F6|B7R6F6_9THEO
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A7C7E9W6|A0A7C7E9W6_THESB
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A0B3BQ51|A0A0B3BQ51_9THEO
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A942J6E0|A0A942J6E0_9FIRM
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A942GKN5|A0A942GKN5_9FIRM
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A1M5BJM8|A0A1M5BJM8_9THEO
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|Q8R8C9|Q8R8C9_CALS4
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A1G7HR41|A0A1G7HR41_THETY
AFP|tr|B0KAW5|B0KAW5_THEP3	AFP|tr|A0A7C6L074|A0A7C6L074_THESZ
AFP|tr|A0A316FD24|A0A316FD24_9ACTN	AFP|tr|A0A316FD24|A0A316FD24_9ACTN
AFP|tr|H7FLQ1|H7FLQ1_FLAFP	AFP|tr|H7FLQ1|H7FLQ1_FLAFP
AFP|tr|U6LYN4|U6LYN4_9EIME	AFP|tr|U6LYN4|U6LYN4_9EIME
AFP|tr|H7FNG2|H7FNG2_FLAFP	AFP|tr|H7FNG2|H7FNG2_FLAFP
AFP|tr|H7FRE0|H7FRE0_FLAFP	AFP|tr|H7FRE0|H7FRE0_FLAFP
AFP|tr|A0AA41Z4F7|A0AA41Z4F7_9HYPH	AFP|tr|A0AA41Z4F7|A0AA41Z4F7_9HYPH
AFP|tr|H7FLU6|H7FLU6_FLAFP	AFP|tr|H7FLU6|H7FLU6_FLAFP
AFP|tr|U6K109|U6K109_9EIME	AFP|tr|U6K109|U6K109_9EIME
AFP|tr|H2KZE3|H2KZE3_CAEEL	AFP|tr|H2KZE3|H2KZE3_CAEEL
AFP|tr|H2KZE3|H2KZE3_CAEEL	AFP|tr|G0N5A0|G0N5A0_CAEBE
AFP|tr|A0A0N5B0Y9|A0A0N5B0Y9_9BILA	AFP|tr|A0A0N5B0Y9|A0A0N5B0Y9_9BILA
AFP|tr|A0A7C5JSW2|A0A7C5JSW2_UNCCH	AFP|tr|A0A7C5JSW2|A0A7C5JSW2_UNCCH
AFP|tr|A0A7C5JSW2|A0A7C5JSW2_UNCCH	AFP|tr|A0A9E4X2K2|A0A9E4X2K2_UNCCH
AFP|tr|A0A9P3MXL2|A0A9P3MXL2_9VIRI	AFP|tr|A0A9P3MXL2|A0A9P3MXL2_9VIRI
AFP|tr|U6K4P4|U6K4P4_9EIME	AFP|tr|U6K4P4|U6K4P4_9EIME
AFP|tr|H7FU99|H7FU99_FLAFP	AFP|tr|H7FU99|H7FU99_FLAFP
AFP|tr|H7FWL6|H7FWL6_FLAFP	AFP|tr|H7FWL6|H7FWL6_FLAFP
AFP|tr|A0A6J4Z4W2|A0A6J4Z4W2_9DELT	AFP|tr|A0A6J4Z4W2|A0A6J4Z4W2_9DELT
AFP|tr|A0A383VMR7|A0A383VMR7_TETOB	AFP|tr|A0A383VMR7|A0A383VMR7_TETOB
AFP|tr|H7FS29|H7FS29_FLAFP	AFP|tr|H7FS29|H7FS29_FLAFP
AFP|tr|A0A1W6MZL1|A0A1W6MZL1_9HYPH	AFP|tr|A0A1W6MZL1|A0A1W6MZL1_9HYPH
AFP|tr|U6K7Z4|U6K7Z4_9EIME	AFP|tr|U6K7Z4|U6K7Z4_9EIME
AFP|tr|U6KA55|U6KA55_9EIME	AFP|tr|U6KA55|U6KA55_9EIME
AFP|tr|H7FTC4|H7FTC4_FLAFP	AFP|tr|H7FTC4|H7FTC4_FLAFP
AFP|tr|A0A267MGH3|A0A267MGH3_9FIRM	AFP|tr|A0A267MGH3|A0A267MGH3_9FIRM
AFP|tr|H7FW74|H7FW74_FLAFP	AFP|tr|H7FW74|H7FW74_FLAFP
AFP|tr|H7FV47|H7FV47_FLAFP	AFP|tr|H7FV47|H7FV47_FLAFP
AFP|tr|A0A936BP82|A0A936BP82_9HYPH	AFP|tr|A0A936BP82|A0A936BP82_9HYPH
AFP|tr|A0A9X7J1A4|A0A9X7J1A4_9FIRM	AFP|tr|A0A9X7J1A4|A0A9X7J1A4_9FIRM
AFP|tr|A0A9X7J1A4|A0A9X7J1A4_9FIRM	AFP|tr|A0A1B7LG82|A0A1B7LG82_9FIRM
AFP|tr|A0A9X7J1A4|A0A9X7J1A4_9FIRM	AFP|tr|A0A6N7IRI3|A0A6N7IRI3_9FIRM
AFP|tr|A0A9X7J1A4|A0A9X7J1A4_9FIRM	AFP|tr|A0A1I6DNS0|A0A1I6DNS0_9FIRM
AFP|tr|A0A9X7J1A4|A0A9X7J1A4_9FIRM	AFP|tr|A0A6N8BI77|A0A6N8BI77_UNCFI
AFP|tr|A0A7S3VMN8|A0A7S3VMN8_DUNTE	AFP|tr|A0A7S3VMN8|A0A7S3VMN8_DUNTE
AFP|tr|A0A9D4G8X3|A0A9D4G8X3_DREPO	AFP|tr|A0A9D4G8X3|A0A9D4G8X3_DREPO
AFP|tr|A0A3S4Y0H3|A0A3S4Y0H3_9PAST	AFP|tr|A0A3S4Y0H3|A0A3S4Y0H3_9PAST
AFP|tr|A0A2K3CP18|A0A2K3CP18_CHLRE	AFP|tr|A0A2K3CP18|A0A2K3CP18_CHLRE
AFP|tr|A0A2T8HYT2|A0A2T8HYT2_9RHOB	AFP|tr|A0A2T8HYT2|A0A2T8HYT2_9RHOB
AFP|tr|A0A2T8HYT2|A0A2T8HYT2_9RHOB	AFP|tr|A0A2T7UJZ3|A0A2T7UJZ3_9RHOB
AFP|tr|Q9Y1E8|Q9Y1E8_PLAFA	AFP|tr|Q9Y1E8|Q9Y1E8_PLAFA
AFP|tr|H7FTG8|H7FTG8_FLAFP	AFP|tr|H7FTG8|H7FTG8_FLAFP
AFP|tr|H7FPB6|H7FPB6_FLAFP	AFP|tr|H7FPB6|H7FPB6_FLAFP
AFP|tr|A0A7S5DIW9|A0A7S5DIW9_9TELE	AFP|tr|A0A7S5DIW9|A0A7S5DIW9_9TELE
AFP|tr|A0A7S5DIW9|A0A7S5DIW9_9TELE	AFP|tr|A0A7S5DJI1|A0A7S5DJI1_9TELE
AFP|tr|A0A6L4A2H6|A0A6L4A2H6_9CHLR	AFP|tr|A0A6L4A2H6|A0A6L4A2H6_9CHLR
AFP|tr|A0A8J3F8B6|A0A8J3F8B6_9ACTN	AFP|tr|A0A8J3F8B6|A0A8J3F8B6_9ACTN
AFP|tr|H7FUC5|H7FUC5_FLAFP	AFP|tr|H7FUC5|H7FUC5_FLAFP
AFP|tr|H7FM26|H7FM26_FLAFP	AFP|tr|H7FM26|H7FM26_FLAFP
AFP|tr|U6GMA7|U6GMA7_EIMAC	AFP|tr|U6GMA7|U6GMA7_EIMAC
AFP|tr|A0A7S4HQG8|A0A7S4HQG8_9EUKA	AFP|tr|A0A7S4HQG8|A0A7S4HQG8_9EUKA
AFP|tr|H7FW89|H7FW89_FLAFP	AFP|tr|H7FW89|H7FW89_FLAFP
AFP|tr|H7FW89|H7FW89_FLAFP	AFP|tr|H7FLS4|H7FLS4_FLAFP
AFP|tr|H7FRR9|H7FRR9_FLAFP	AFP|tr|H7FRR9|H7FRR9_FLAFP
AFP|tr|A0A401QGC2|A0A401QGC2_SCYTO	AFP|tr|A0A401QGC2|A0A401QGC2_SCYTO
AFP|tr|A0A4R0I3S2|A0A4R0I3S2_9ACTN	AFP|tr|A0A4R0I3S2|A0A4R0I3S2_9ACTN
AFP|tr|A0A3M1BQC8|A0A3M1BQC8_9BACT	AFP|tr|A0A3M1BQC8|A0A3M1BQC8_9BACT
AFP|tr|A0A3M1BQC8|A0A3M1BQC8_9BACT	AFP|tr|A0A3N5GAW0|A0A3N5GAW0_9BURK
AFP|tr|A0A3M1BQC8|A0A3M1BQC8_9BACT	AFP|tr|A0A842YA78|A0A842YA78_9EURY
AFP|tr|A0A3M1BQC8|A0A3M1BQC8_9BACT	AFP|tr|A0AAW9SDV0|A0AAW9SDV0_9BACT
AFP|tr|A0A3M1BQC8|A0A3M1BQC8_9BACT	AFP|tr|A0A7C5MM94|A0A7C5MM94_UNCBA
AFP|tr|A0A3M1BQC8|A0A3M1BQC8_9BACT	AFP|tr|X1IF98|X1IF98_9ZZZZ
AFP|tr|A0A3M1BQC8|A0A3M1BQC8_9BACT	AFP|tr|A0A350AVZ4|A0A350AVZ4_9BACT
AFP|tr|H7FNE7|H7FNE7_FLAFP	AFP|tr|H7FNE7|H7FNE7_FLAFP
AFP|tr|U6N4V0|U6N4V0_9EIME	AFP|tr|U6N4V0|U6N4V0_9EIME
AFP|tr|A0AAX1LAG9|A0AAX1LAG9_9CORY	AFP|tr|A0AAX1LAG9|A0AAX1LAG9_9CORY
AFP|tr|A0A2P7SDK8|A0A2P7SDK8_9HYPH	AFP|tr|A0A2P7SDK8|A0A2P7SDK8_9HYPH
AFP|tr|A0A2P7SDK8|A0A2P7SDK8_9HYPH	AFP|tr|A0A7S8IJN4|A0A7S8IJN4_9HYPH
AFP|tr|A0A7J8F130|A0A7J8F130_ROUAE	AFP|tr|A0A7J8F130|A0A7J8F130_ROUAE
AFP|tr|A0A2V9Y4U2|A0A2V9Y4U2_UNCAI	AFP|tr|A0A2V9Y4U2|A0A2V9Y4U2_UNCAI
AFP|tr|H7FR12|H7FR12_FLAFP	AFP|tr|H7FR12|H7FR12_FLAFP
AFP|tr|A0A814TRP8|A0A814TRP8_9BILA	AFP|tr|A0A814TRP8|A0A814TRP8_9BILA
AFP|tr|U6G4W7|U6G4W7_9EIME	AFP|tr|U6G4W7|U6G4W7_9EIME
AFP|tr|A0A1V3XJL9|A0A1V3XJL9_MYCKA	AFP|tr|A0A1V3XJL9|A0A1V3XJL9_MYCKA
AFP|tr|H7FP03|H7FP03_FLAFP	AFP|tr|H7FP03|H7FP03_FLAFP
AFP|tr|A0A822HTX5|A0A822HTX5_9BILA	AFP|tr|A0A822HTX5|A0A822HTX5_9BILA
AFP|tr|A0A822HTX5|A0A822HTX5_9BILA	AFP|tr|A0A822HZ82|A0A822HZ82_9BILA
AFP|tr|A0A934BLR2|A0A934BLR2_UNCDE	AFP|tr|A0A934BLR2|A0A934BLR2_UNCDE
AFP|tr|H7FVW0|H7FVW0_FLAFP	AFP|tr|H7FVW0|H7FVW0_FLAFP
AFP|tr|H7FVW0|H7FVW0_FLAFP	AFP|tr|H7FTN7|H7FTN7_FLAFP
